actorId,neighborId,sim,commonNeighbors
nm4605066,nm0220807,0.9954,0
nm4188857,nm4605066,0.9999,1
nm4188857,nm10453506,0.9995,1
nm4188857,nm0156926,0.9955,0
nm4188857,nm7385597,0.9955,0
nm4188857,nm1280699,0.9955,0
nm4188857,nm10467151,0.9954,0
nm4188857,nm1012524,0.9954,0
nm4188857,nm0224214,0.9954,0
nm4188857,nm0220807,0.9953,0
nm4188857,nm6390296,0.9953,0
nm10453506,nm4605066,0.9998,1
nm10453506,nm4188857,0.9995,1
nm10453506,nm0224214,0.9957,0
nm10453506,nm7385597,0.9957,0
nm10453506,nm10467151,0.9957,0
nm10453506,nm1012524,0.9954,0
nm10453506,nm0000353,0.9954,0
nm10453506,nm7435942,0.9953,0
nm10453506,nm0156926,0.9953,0
nm10453506,nm12120804,0.9953,0
nm6512505,nm8491125,1.0,2
nm6512505,nm2156908,0.9998,4
nm6512505,nm9047363,0.9995,1
nm6512505,nm2932493,0.9995,0
nm6512505,nm2897413,0.9992,6
nm6512505,nm6229747,0.9991,0
nm6512505,nm0008704,0.999,2
nm6512505,nm4005399,0.999,1
nm6512505,nm4763574,0.9982,1
nm6512505,nm1415008,0.9979,1
nm2672980,nm7899531,1.0,5
nm2672980,nm8268551,1.0,5
nm2672980,nm9908280,1.0,4
nm2672980,nm7331081,1.0,4
nm2672980,nm0914444,0.9999,5
nm2672980,nm7349457,0.9998,2
nm2672980,nm8500687,0.9998,3
nm2672980,nm3524360,0.9975,0
nm2672980,nm1453507,0.9968,0
nm2672980,nm5243426,0.9968,0
nm5161825,nm5798585,1.0,6
nm5161825,nm5160293,1.0,0
nm5161825,nm5712019,1.0,2
nm5161825,nm8906536,1.0,3
nm5161825,nm10406540,1.0,4
nm5161825,nm5669149,1.0,0
nm5161825,nm9614260,1.0,0
nm5161825,nm1836657,1.0,2
nm5161825,nm1372094,1.0,6
nm5161825,nm0222143,1.0,0
nm10534968,nm6755001,1.0,4
nm10534968,nm1505002,1.0,4
nm10534968,nm6856651,1.0,4
nm10534968,nm4431474,1.0,4
nm10534968,nm2086876,0.9999,4
nm10534968,nm7565565,0.9969,0
nm10534968,nm2278431,0.9969,0
nm10534968,nm9393405,0.9969,0
nm10534968,nm10347973,0.9969,0
nm10534968,nm6952948,0.9969,0
nm2086876,nm4431474,1.0,4
nm2086876,nm6856651,1.0,4
nm2086876,nm1505002,1.0,4
nm2086876,nm10534968,0.9999,4
nm2086876,nm6755001,0.9999,4
nm2086876,nm10347973,0.9969,0
nm2086876,nm2278431,0.9969,0
nm2086876,nm9393405,0.9969,0
nm2086876,nm6952948,0.9969,0
nm2086876,nm7565565,0.9969,0
nm5439251,nm6686759,1.0,1
nm5439251,nm9322895,0.9998,1
nm5439251,nm1078628,0.9974,0
nm5439251,nm1440098,0.9974,0
nm5439251,nm0214343,0.9974,0
nm5439251,nm0451387,0.9969,0
nm5439251,nm0241291,0.9968,0
nm5439251,nm0144812,0.9966,0
nm5439251,nm0323574,0.9965,0
nm5439251,nm8821921,0.9965,0
nm6686759,nm5439251,1.0,1
nm6686759,nm9322895,0.9999,1
nm6686759,nm1078628,0.9974,0
nm6686759,nm1440098,0.9974,0
nm6686759,nm0214343,0.9974,0
nm6686759,nm0451387,0.9969,0
nm6686759,nm0241291,0.9968,0
nm6686759,nm0144812,0.9966,0
nm6686759,nm0323574,0.9965,0
nm6686759,nm8821921,0.9965,0
nm9322895,nm6686759,0.9999,1
nm9322895,nm5439251,0.9998,1
nm9322895,nm1440098,0.9974,0
nm9322895,nm0214343,0.9974,0
nm9322895,nm1078628,0.9973,0
nm9322895,nm0241291,0.9968,0
nm9322895,nm1033012,0.9968,0
nm9322895,nm0451387,0.9967,0
nm9322895,nm5454124,0.9966,0
nm9322895,nm0323574,0.9965,0
nm1189725,nm6194565,0.9837,9
nm1189725,nm10306945,0.9808,5
nm1189725,nm6194571,0.9561,5
nm1189725,nm0251177,0.9505,5
nm1189725,nm6194569,0.9352,5
nm1189725,nm6194573,0.9341,5
nm1189725,nm0594348,0.903,2
nm1189725,nm0359226,0.8717,9
nm1189725,nm3882781,0.8339,1
nm1189725,nm0457492,0.8155,5
nm1728167,nm2876852,1.0,3
nm1728167,nm1948307,1.0,3
nm1728167,nm3620703,1.0,2
nm1728167,nm2009629,1.0,2
nm1728167,nm2988542,0.9932,0
nm1728167,nm7434342,0.9932,0
nm1728167,nm9097614,0.9932,0
nm1728167,nm2669366,0.9932,0
nm1728167,nm0069580,0.9932,0
nm1728167,nm11541663,0.9905,0
nm5712436,nm4349094,1.0,4
nm5712436,nm7955935,1.0,0
nm5712436,nm5798585,1.0,6
nm5712436,nm4304671,1.0,0
nm5712436,nm3608767,1.0,2
nm5712436,nm10504826,1.0,0
nm5712436,nm1125989,1.0,1
nm5712436,nm10669296,1.0,1
nm5712436,nm1372094,1.0,6
nm5712436,nm2644288,1.0,4
nm5584853,nm5018360,0.998,7
nm5584853,nm1066795,0.9964,8
nm5584853,nm1368581,0.9901,8
nm5584853,nm1432578,0.9899,2
nm5584853,nm0611481,0.984,1
nm5584853,nm7205423,0.9837,6
nm5584853,nm5852449,0.9832,6
nm5584853,nm0409204,0.9816,1
nm5584853,nm12304446,0.9815,1
nm5584853,nm4383118,0.9806,6
nm1505002,nm6856651,1.0,4
nm1505002,nm4431474,1.0,4
nm1505002,nm10534968,1.0,4
nm1505002,nm2086876,1.0,4
nm1505002,nm6755001,1.0,4
nm1505002,nm2278431,0.9969,0
nm1505002,nm7565565,0.9969,0
nm1505002,nm9393405,0.9969,0
nm1505002,nm10347973,0.9969,0
nm1505002,nm6952948,0.9969,0
nm2305030,nm1184348,1.0,7
nm2305030,nm2762456,1.0,5
nm2305030,nm0441191,1.0,4
nm2305030,nm1824944,0.9999,7
nm2305030,nm0434941,0.9998,3
nm2305030,nm2215249,0.9997,1
nm2305030,nm2138126,0.9997,5
nm2305030,nm1286565,0.9997,1
nm2305030,nm2139077,0.9997,3
nm2305030,nm1028434,0.9996,2
nm9421636,nm2897658,1.0,2
nm9421636,nm5364548,1.0,4
nm9421636,nm2791178,1.0,3
nm9421636,nm0284717,0.9999,1
nm9421636,nm0798473,0.9999,1
nm9421636,nm8910982,0.9999,2
nm9421636,nm6229730,0.9999,0
nm9421636,nm1550104,0.9997,3
nm9421636,nm9427108,0.9997,3
nm9421636,nm3591507,0.9997,6
nm3370435,nm1228805,1.0,0
nm3370435,nm5445942,1.0,1
nm3370435,nm1059365,1.0,1
nm3370435,nm3474462,1.0,0
nm3370435,nm7609200,1.0,0
nm3370435,nm7189111,1.0,0
nm3370435,nm8432165,1.0,1
nm3370435,nm1416903,1.0,0
nm3370435,nm10187204,1.0,0
nm3370435,nm9067892,1.0,1
nm5083762,nm8017732,0.9983,3
nm5083762,nm5079417,0.9983,1
nm5083762,nm8021222,0.9977,5
nm5083762,nm0644554,0.9973,3
nm5083762,nm8401263,0.9973,2
nm5083762,nm1002952,0.9966,0
nm5083762,nm0879989,0.9961,0
nm5083762,nm8398797,0.9871,3
nm5083762,nm0999317,0.9863,3
nm5083762,nm10392374,0.9848,2
nm1654929,nm2751064,0.9995,10
nm1654929,nm2630079,0.9994,8
nm1654929,nm0441102,0.9981,9
nm1654929,nm10306722,0.998,1
nm1654929,nm2876954,0.9979,1
nm1654929,nm0157374,0.9978,5
nm1654929,nm1745545,0.9977,8
nm1654929,nm10306723,0.9968,1
nm1654929,nm1662075,0.9965,8
nm1654929,nm2418329,0.9965,9
nm2389777,nm2411515,0.9982,4
nm2389777,nm2419625,0.998,13
nm2389777,nm2363115,0.998,11
nm2389777,nm3001967,0.998,4
nm2389777,nm2395335,0.9976,13
nm2389777,nm1662153,0.9975,13
nm2389777,nm2387401,0.9975,13
nm2389777,nm10295767,0.9975,9
nm2389777,nm2389894,0.9971,10
nm2389777,nm2386430,0.9966,10
nm8243160,nm0098524,1.0,5
nm8243160,nm8547014,1.0,5
nm8243160,nm10384356,1.0,5
nm8243160,nm0460697,1.0,5
nm8243160,nm8547011,1.0,5
nm8243160,nm8398350,1.0,5
nm8243160,nm0529452,0.9942,0
nm8243160,nm0025879,0.9942,0
nm8243160,nm7189092,0.9942,0
nm8243160,nm0253219,0.9942,0
nm8547011,nm0460697,1.0,5
nm8547011,nm10384356,1.0,5
nm8547011,nm0098524,1.0,5
nm8547011,nm8398350,1.0,5
nm8547011,nm8243160,1.0,5
nm8547011,nm8547014,1.0,5
nm8547011,nm0529452,0.9942,0
nm8547011,nm0025879,0.9941,0
nm8547011,nm7189092,0.9941,0
nm8547011,nm0253219,0.9941,0
nm7731379,nm1284734,0.9942,12
nm7731379,nm0157139,0.9911,8
nm7731379,nm0014417,0.991,9
nm7731379,nm0881545,0.9907,12
nm7731379,nm0441526,0.9891,8
nm7731379,nm1022194,0.9882,8
nm7731379,nm0298575,0.988,9
nm7731379,nm0866736,0.9848,4
nm7731379,nm0436644,0.9705,2
nm7731379,nm0624346,0.9652,7
nm1580115,nm2383070,0.9993,11
nm1580115,nm1662153,0.9992,9
nm1580115,nm2386430,0.9992,10
nm1580115,nm2363115,0.9989,11
nm1580115,nm2388044,0.9989,4
nm1580115,nm10280979,0.9988,8
nm1580115,nm2387401,0.9986,8
nm1580115,nm2395335,0.9985,10
nm1580115,nm2419625,0.9985,11
nm1580115,nm2609895,0.9982,4
nm1284734,nm7731379,0.9942,12
nm1284734,nm1022194,0.9911,8
nm1284734,nm0881545,0.9888,12
nm1284734,nm0014417,0.9871,9
nm1284734,nm0298575,0.9848,9
nm1284734,nm0157139,0.9814,8
nm1284734,nm0441526,0.9801,8
nm1284734,nm0624346,0.9744,7
nm1284734,nm0866736,0.9737,4
nm1284734,nm0793643,0.9649,9
nm0460697,nm10384356,1.0,5
nm0460697,nm0098524,1.0,5
nm0460697,nm8243160,1.0,5
nm0460697,nm8547011,1.0,5
nm0460697,nm8547014,1.0,5
nm0460697,nm8398350,1.0,5
nm0460697,nm0529452,0.9942,0
nm0460697,nm0025879,0.9942,0
nm0460697,nm7189092,0.9941,0
nm0460697,nm0253219,0.9941,0
nm1173583,nm9418318,1.0,2
nm1173583,nm5661500,1.0,2
nm1173583,nm10273195,1.0,2
nm1173583,nm0260348,0.9971,0
nm1173583,nm4770230,0.9971,0
nm1173583,nm5683792,0.9971,0
nm1173583,nm0004645,0.9971,0
nm1173583,nm0005039,0.9971,0
nm1173583,nm0077257,0.9971,0
nm1173583,nm0451483,0.997,0
nm5661500,nm10273195,1.0,2
nm5661500,nm1173583,1.0,2
nm5661500,nm9418318,1.0,2
nm5661500,nm0260348,0.9971,0
nm5661500,nm4770230,0.9971,0
nm5661500,nm0005039,0.9971,0
nm5661500,nm0004645,0.9971,0
nm5661500,nm5683792,0.9971,0
nm5661500,nm0077257,0.997,0
nm5661500,nm0451483,0.997,0
nm5181516,nm2609895,0.9991,12
nm5181516,nm1662057,0.999,12
nm5181516,nm10295767,0.999,4
nm5181516,nm2419625,0.9988,4
nm5181516,nm2395335,0.9987,7
nm5181516,nm10279362,0.9986,9
nm5181516,nm3001967,0.9985,1
nm5181516,nm2386632,0.9985,4
nm5181516,nm5181684,0.9984,7
nm5181516,nm10281536,0.9983,8
nm0699596,nm0929562,1.0,2
nm0699596,nm3252391,1.0,2
nm0699596,nm3239768,1.0,2
nm0699596,nm6865772,0.9975,0
nm0699596,nm0137849,0.9974,0
nm0699596,nm1674539,0.9974,0
nm0699596,nm3047613,0.9974,0
nm0699596,nm5345373,0.997,0
nm0699596,nm1955257,0.997,0
nm0699596,nm0330923,0.997,0
nm0929562,nm0699596,1.0,2
nm0929562,nm3252391,1.0,2
nm0929562,nm3239768,1.0,2
nm0929562,nm6865772,0.9975,0
nm0929562,nm0137849,0.9974,0
nm0929562,nm1674539,0.9974,0
nm0929562,nm3047613,0.9974,0
nm0929562,nm0330923,0.997,0
nm0929562,nm0135574,0.997,0
nm0929562,nm5345373,0.997,0
nm3252391,nm3239768,1.0,2
nm3252391,nm0699596,1.0,2
nm3252391,nm0929562,1.0,2
nm3252391,nm6865772,0.9975,0
nm3252391,nm0137849,0.9974,0
nm3252391,nm1674539,0.9974,0
nm3252391,nm3047613,0.9974,0
nm3252391,nm5345373,0.997,0
nm3252391,nm1955257,0.997,0
nm3252391,nm0330923,0.997,0
nm3239768,nm3252391,1.0,2
nm3239768,nm0699596,1.0,2
nm3239768,nm0929562,1.0,2
nm3239768,nm6865772,0.9974,0
nm3239768,nm0137849,0.9974,0
nm3239768,nm1674539,0.9974,0
nm3239768,nm3047613,0.9974,0
nm3239768,nm5345373,0.997,0
nm3239768,nm1955257,0.997,0
nm3239768,nm0330923,0.997,0
nm8692649,nm3492422,0.9999,7
nm8692649,nm2421786,0.9999,5
nm8692649,nm8710554,0.9997,4
nm8692649,nm3128033,0.9995,4
nm8692649,nm7392140,0.9995,5
nm8692649,nm1399111,0.9985,5
nm8692649,nm10364123,0.9979,3
nm8692649,nm10363134,0.9978,3
nm8692649,nm10364552,0.9977,2
nm8692649,nm10363133,0.9975,5
nm10273195,nm5661500,1.0,2
nm10273195,nm1173583,1.0,2
nm10273195,nm9418318,1.0,2
nm10273195,nm0260348,0.9971,0
nm10273195,nm4770230,0.9971,0
nm10273195,nm0005039,0.997,0
nm10273195,nm0004645,0.997,0
nm10273195,nm5683792,0.997,0
nm10273195,nm0077257,0.997,0
nm10273195,nm0451483,0.997,0
nm6827674,nm6826659,1.0,6
nm6827674,nm10284012,1.0,2
nm6827674,nm10284013,1.0,2
nm6827674,nm3651492,1.0,3
nm6827674,nm10285136,1.0,4
nm6827674,nm10278481,1.0,4
nm6827674,nm10278478,1.0,2
nm6827674,nm6508720,1.0,3
nm6827674,nm10276556,1.0,5
nm6827674,nm10278449,1.0,4
nm2388044,nm1580115,0.9989,4
nm2388044,nm2389894,0.9988,1
nm2388044,nm2386430,0.9987,11
nm2388044,nm1662153,0.9981,5
nm2388044,nm2383070,0.998,6
nm2388044,nm2363115,0.9979,11
nm2388044,nm10280979,0.9972,3
nm2388044,nm2609895,0.9967,11
nm2388044,nm0605299,0.9965,11
nm2388044,nm2395335,0.9965,8
nm10285007,nm4950057,1.0,4
nm10285007,nm10284013,1.0,1
nm10285007,nm3651492,1.0,4
nm10285007,nm10278449,1.0,2
nm10285007,nm10204537,1.0,2
nm10285007,nm10287248,1.0,2
nm10285007,nm10285136,1.0,4
nm10285007,nm10284012,1.0,1
nm10285007,nm6508720,1.0,4
nm10285007,nm6826659,1.0,3
nm8073026,nm6827674,1.0,6
nm8073026,nm10285007,1.0,2
nm8073026,nm10276556,1.0,5
nm8073026,nm10278449,1.0,4
nm8073026,nm3651492,1.0,3
nm8073026,nm5421394,1.0,6
nm8073026,nm6508720,1.0,3
nm8073026,nm6826659,1.0,6
nm8073026,nm4950057,1.0,5
nm8073026,nm10284012,1.0,2
nm10347973,nm6952948,1.0,4
nm10347973,nm9393405,1.0,4
nm10347973,nm2278431,1.0,4
nm10347973,nm6874873,1.0,4
nm10347973,nm7565565,1.0,4
nm10347973,nm8977785,0.9973,0
nm10347973,nm1084879,0.9973,0
nm10347973,nm0046977,0.9973,0
nm10347973,nm0069974,0.9973,0
nm10347973,nm10281854,0.9973,0
nm9393405,nm2278431,1.0,4
nm9393405,nm6952948,1.0,4
nm9393405,nm10347973,1.0,4
nm9393405,nm7565565,1.0,4
nm9393405,nm6874873,1.0,4
nm9393405,nm8977785,0.9974,0
nm9393405,nm1084879,0.9974,0
nm9393405,nm0046977,0.9974,0
nm9393405,nm0069974,0.9974,0
nm9393405,nm10281854,0.9974,0
nm6952948,nm10347973,1.0,4
nm6952948,nm9393405,1.0,4
nm6952948,nm2278431,1.0,4
nm6952948,nm7565565,1.0,4
nm6952948,nm6874873,1.0,4
nm6952948,nm8977785,0.9974,0
nm6952948,nm1084879,0.9974,0
nm6952948,nm0046977,0.9974,0
nm6952948,nm0069974,0.9974,0
nm6952948,nm10281854,0.9973,0
nm10384356,nm0460697,1.0,5
nm10384356,nm0098524,1.0,5
nm10384356,nm8243160,1.0,5
nm10384356,nm8547011,1.0,5
nm10384356,nm8547014,1.0,5
nm10384356,nm8398350,1.0,5
nm10384356,nm0529452,0.9942,0
nm10384356,nm0025879,0.9941,0
nm10384356,nm7189092,0.9941,0
nm10384356,nm0253219,0.9941,0
nm10406638,nm7902114,1.0,2
nm10406638,nm6931894,0.9997,2
nm10406638,nm1687944,0.9991,2
nm10406638,nm0036237,0.9957,0
nm10406638,nm10800751,0.9956,0
nm10406638,nm3292201,0.9956,0
nm10406638,nm6481696,0.9955,0
nm10406638,nm2395048,0.9951,0
nm10406638,nm0000413,0.9951,0
nm10406638,nm10516430,0.9951,0
nm10532866,nm4975560,1.0,5
nm10532866,nm10407093,1.0,5
nm10532866,nm2532405,1.0,7
nm10532866,nm2843482,1.0,7
nm10532866,nm10532730,1.0,7
nm10532866,nm2191307,1.0,5
nm10532866,nm6225250,1.0,7
nm10532866,nm2225545,1.0,5
nm10532866,nm0733051,0.8901,0
nm10532866,nm1107060,0.8899,0
nm10803020,nm1794876,1.0,2
nm10803020,nm6836381,1.0,2
nm10803020,nm6836377,0.9998,2
nm10803020,nm0066583,0.997,0
nm10803020,nm1336617,0.9969,0
nm10803020,nm10331652,0.9968,0
nm10803020,nm0077811,0.9968,0
nm10803020,nm10331657,0.9968,0
nm10803020,nm10393791,0.9967,0
nm10803020,nm10393784,0.9965,0
nm1794876,nm10803020,1.0,2
nm1794876,nm6836381,1.0,2
nm1794876,nm6836377,0.9998,2
nm1794876,nm0066583,0.997,0
nm1794876,nm1336617,0.9969,0
nm1794876,nm0077811,0.9969,0
nm1794876,nm10331652,0.9968,0
nm1794876,nm10331657,0.9968,0
nm1794876,nm10393791,0.9967,0
nm1794876,nm10393784,0.9966,0
nm6836381,nm1794876,1.0,2
nm6836381,nm10803020,1.0,2
nm6836381,nm6836377,0.9999,2
nm6836381,nm0066583,0.9971,0
nm6836381,nm1336617,0.997,0
nm6836381,nm10331652,0.997,0
nm6836381,nm10331657,0.997,0
nm6836381,nm10393791,0.9968,0
nm6836381,nm0077811,0.9968,0
nm6836381,nm10393784,0.9968,0
nm6836377,nm6836381,0.9999,2
nm6836377,nm1794876,0.9998,2
nm6836377,nm10803020,0.9998,2
nm6836377,nm10331657,0.9971,0
nm6836377,nm10331652,0.9971,0
nm6836377,nm1336617,0.997,0
nm6836377,nm0066583,0.997,0
nm6836377,nm10393784,0.9969,0
nm6836377,nm10393791,0.9968,0
nm6836377,nm5745476,0.9968,0
nm1687944,nm6931894,0.9998,2
nm1687944,nm7902114,0.9993,2
nm1687944,nm10406638,0.9991,2
nm1687944,nm6481696,0.9954,0
nm1687944,nm3292201,0.9954,0
nm1687944,nm3231721,0.9952,0
nm1687944,nm10800751,0.9951,0
nm1687944,nm4609222,0.9951,0
nm1687944,nm0036237,0.995,0
nm1687944,nm2202931,0.995,0
nm7902114,nm10406638,1.0,2
nm7902114,nm6931894,0.9998,2
nm7902114,nm1687944,0.9993,2
nm7902114,nm0036237,0.9956,0
nm7902114,nm10800751,0.9956,0
nm7902114,nm3292201,0.9956,0
nm7902114,nm6481696,0.9956,0
nm7902114,nm2395048,0.9951,0
nm7902114,nm10516430,0.9951,0
nm7902114,nm0005522,0.9951,0
nm9418318,nm1173583,1.0,2
nm9418318,nm5661500,1.0,2
nm9418318,nm10273195,1.0,2
nm9418318,nm4770230,0.9971,0
nm9418318,nm0260348,0.9971,0
nm9418318,nm5683792,0.9971,0
nm9418318,nm0077257,0.9971,0
nm9418318,nm0451483,0.9971,0
nm9418318,nm0004645,0.9971,0
nm9418318,nm0005039,0.9971,0
nm7565565,nm2278431,1.0,4
nm7565565,nm9393405,1.0,4
nm7565565,nm6952948,1.0,4
nm7565565,nm10347973,1.0,4
nm7565565,nm6874873,0.9999,4
nm7565565,nm0046977,0.9974,0
nm7565565,nm1084879,0.9974,0
nm7565565,nm8977785,0.9974,0
nm7565565,nm0069974,0.9974,0
nm7565565,nm10281854,0.9974,0
nm0633989,nm1840556,0.9999,8
nm0633989,nm0906696,0.9998,5
nm0633989,nm0621454,0.9996,6
nm0633989,nm1192347,0.9996,8
nm0633989,nm0757327,0.9994,8
nm0633989,nm0157131,0.9993,6
nm0633989,nm1670451,0.9967,5
nm0633989,nm1101677,0.9877,8
nm0633989,nm0620124,0.9668,6
nm0633989,nm5137121,0.9496,1
nm1840556,nm0906696,0.9999,5
nm1840556,nm0633989,0.9999,8
nm1840556,nm0757327,0.9998,8
nm1840556,nm1192347,0.9993,8
nm1840556,nm0621454,0.9991,6
nm1840556,nm0157131,0.9987,6
nm1840556,nm1670451,0.9954,5
nm1840556,nm1101677,0.9893,8
nm1840556,nm0620124,0.9631,6
nm1840556,nm5137121,0.9529,1
nm0757327,nm1840556,0.9998,8
nm0757327,nm0906696,0.9997,5
nm0757327,nm0633989,0.9994,8
nm0757327,nm1192347,0.9984,8
nm0757327,nm0621454,0.9983,6
nm0757327,nm0157131,0.9976,6
nm0757327,nm1670451,0.9934,5
nm0757327,nm1101677,0.9916,8
nm0757327,nm0620124,0.9584,6
nm0757327,nm5137121,0.958,1
nm1192347,nm0157131,0.9997,6
nm1192347,nm0633989,0.9996,8
nm1192347,nm0621454,0.9995,6
nm1192347,nm0906696,0.9995,5
nm1192347,nm1840556,0.9993,8
nm1192347,nm0757327,0.9984,8
nm1192347,nm1670451,0.9977,5
nm1192347,nm1101677,0.9832,8
nm1192347,nm0620124,0.9693,6
nm1192347,nm5137121,0.9411,1
nm2081164,nm1386721,1.0,5
nm2081164,nm4843024,0.9999,0
nm2081164,nm1773122,0.9999,4
nm2081164,nm7734449,0.9997,5
nm2081164,nm8483176,0.9996,0
nm2081164,nm8203122,0.999,5
nm2081164,nm3008388,0.999,0
nm2081164,nm5649428,0.999,0
nm2081164,nm8139485,0.9986,0
nm2081164,nm5613974,0.9986,1
nm10392374,nm0993544,0.9999,9
nm10392374,nm0875460,0.9997,8
nm10392374,nm3491019,0.9992,3
nm10392374,nm1030209,0.9989,1
nm10392374,nm0793731,0.9989,2
nm10392374,nm10392375,0.9984,5
nm10392374,nm5025250,0.9977,0
nm10392374,nm0993695,0.9976,9
nm10392374,nm1008063,0.9973,2
nm10392374,nm2815817,0.9968,2
nm10407093,nm10532866,1.0,5
nm10407093,nm4975560,1.0,5
nm10407093,nm2532405,1.0,5
nm10407093,nm2843482,1.0,5
nm10407093,nm10532730,1.0,5
nm10407093,nm2191307,1.0,5
nm10407093,nm6225250,1.0,5
nm10407093,nm2225545,1.0,5
nm10407093,nm0733051,0.8899,0
nm10407093,nm1107060,0.8898,0
nm10459411,nm10459412,1.0,4
nm10459411,nm10459414,1.0,4
nm10459411,nm10459415,1.0,4
nm10459411,nm10459413,1.0,4
nm10459411,nm6736465,0.9993,4
nm10459411,nm3617013,0.9978,1
nm10459411,nm7034023,0.9975,1
nm10459411,nm0001643,0.9974,1
nm10459411,nm1164183,0.4598,0
nm10459411,nm1354359,0.4572,0
nm10459414,nm10459412,1.0,4
nm10459414,nm10459413,1.0,4
nm10459414,nm10459415,1.0,4
nm10459414,nm10459411,1.0,4
nm10459414,nm6736465,0.9995,4
nm10459414,nm3617013,0.9981,1
nm10459414,nm7034023,0.9979,1
nm10459414,nm0001643,0.9978,1
nm10459414,nm1164183,0.4592,0
nm10459414,nm1354359,0.4567,0
nm10459412,nm10459414,1.0,4
nm10459412,nm10459415,1.0,4
nm10459412,nm10459413,1.0,4
nm10459412,nm10459411,1.0,4
nm10459412,nm6736465,0.9995,4
nm10459412,nm3617013,0.9981,1
nm10459412,nm7034023,0.9979,1
nm10459412,nm0001643,0.9978,1
nm10459412,nm1164183,0.4597,0
nm10459412,nm1354359,0.4571,0
nm10459415,nm10459412,1.0,4
nm10459415,nm10459413,1.0,4
nm10459415,nm10459414,1.0,4
nm10459415,nm10459411,1.0,4
nm10459415,nm6736465,0.9995,4
nm10459415,nm3617013,0.9982,1
nm10459415,nm7034023,0.9981,1
nm10459415,nm0001643,0.998,1
nm10459415,nm1164183,0.4599,0
nm10459415,nm1354359,0.4573,0
nm10459413,nm10459414,1.0,4
nm10459413,nm10459412,1.0,4
nm10459413,nm10459415,1.0,4
nm10459413,nm10459411,1.0,4
nm10459413,nm6736465,0.9996,4
nm10459413,nm3617013,0.9983,1
nm10459413,nm7034023,0.9981,1
nm10459413,nm0001643,0.998,1
nm10459413,nm1164183,0.4591,0
nm10459413,nm1354359,0.4566,0
nm10518655,nm1803818,1.0,4
nm10518655,nm7583179,1.0,4
nm10518655,nm1802022,1.0,4
nm10518655,nm7583177,1.0,4
nm10518655,nm9240671,1.0,4
nm10518655,nm10281854,0.9968,0
nm10518655,nm0046977,0.9968,0
nm10518655,nm0069974,0.9967,0
nm10518655,nm0008203,0.9967,0
nm10518655,nm8977785,0.9967,0
nm1802022,nm7583177,1.0,4
nm1802022,nm1803818,1.0,4
nm1802022,nm7583179,1.0,4
nm1802022,nm10518655,1.0,4
nm1802022,nm9240671,1.0,4
nm1802022,nm10281854,0.9968,0
nm1802022,nm0046977,0.9968,0
nm1802022,nm0069974,0.9968,0
nm1802022,nm0008203,0.9968,0
nm1802022,nm8977785,0.9968,0
nm7583177,nm1802022,1.0,4
nm7583177,nm7583179,1.0,4
nm7583177,nm1803818,1.0,4
nm7583177,nm10518655,1.0,4
nm7583177,nm9240671,1.0,4
nm7583177,nm10281854,0.9968,0
nm7583177,nm0046977,0.9968,0
nm7583177,nm0069974,0.9968,0
nm7583177,nm0008203,0.9968,0
nm7583177,nm8977785,0.9968,0
nm7583179,nm10518655,1.0,4
nm7583179,nm1803818,1.0,4
nm7583179,nm1802022,1.0,4
nm7583179,nm7583177,1.0,4
nm7583179,nm9240671,1.0,4
nm7583179,nm10281854,0.9968,0
nm7583179,nm0046977,0.9968,0
nm7583179,nm0069974,0.9968,0
nm7583179,nm0008203,0.9968,0
nm7583179,nm8977785,0.9968,0
nm1803818,nm10518655,1.0,4
nm1803818,nm1802022,1.0,4
nm1803818,nm7583179,1.0,4
nm1803818,nm7583177,1.0,4
nm1803818,nm9240671,1.0,4
nm1803818,nm10281854,0.9968,0
nm1803818,nm0046977,0.9968,0
nm1803818,nm0069974,0.9968,0
nm1803818,nm0008203,0.9968,0
nm1803818,nm8977785,0.9968,0
nm4975560,nm10532866,1.0,5
nm4975560,nm10407093,1.0,5
nm4975560,nm2532405,1.0,5
nm4975560,nm2843482,1.0,5
nm4975560,nm10532730,1.0,5
nm4975560,nm2191307,1.0,5
nm4975560,nm6225250,1.0,5
nm4975560,nm2225545,1.0,5
nm4975560,nm0733051,0.8902,0
nm4975560,nm1107060,0.89,0
nm1796812,nm1800631,0.9989,11
nm1796812,nm1698868,0.998,11
nm1796812,nm1296300,0.9978,11
nm1796812,nm1390180,0.9969,9
nm1796812,nm2384746,0.9956,11
nm1796812,nm1796242,0.9955,11
nm1796812,nm7645455,0.9953,11
nm1796812,nm1794199,0.9947,11
nm1796812,nm6635410,0.9943,9
nm1796812,nm1595572,0.9927,10
nm1386721,nm2081164,1.0,5
nm1386721,nm1773122,0.9999,4
nm1386721,nm4843024,0.9999,0
nm1386721,nm7734449,0.9997,5
nm1386721,nm8483176,0.9995,0
nm1386721,nm3008388,0.9991,0
nm1386721,nm5649428,0.9991,0
nm1386721,nm8203122,0.9989,5
nm1386721,nm8139485,0.9988,0
nm1386721,nm5613974,0.9988,1
nm8203122,nm8541750,0.9999,5
nm8203122,nm8483176,0.9997,0
nm8203122,nm4843024,0.9994,0
nm8203122,nm2336615,0.9993,0
nm8203122,nm7734449,0.9991,5
nm8203122,nm2081164,0.999,5
nm8203122,nm1386721,0.9989,5
nm8203122,nm1773122,0.9983,4
nm8203122,nm1027309,0.998,1
